id,practitioner_id,tip_title,category,bullets,display_order,is_active,is_custom,created_at
7668d5c0-ea88-40db-a1c7-6691024e3d74,37282558-6bb8-4a97-8649-9d44d952a5cf,Reducing bacteria in your environment,Routine Essentials,"[""Change your pillowcase at least twice a week. Your skin spends eight hours pressed against it every night."",""Clean your phone screen daily. It carries more bacteria than most surfaces you touch."",""Wash your hands before applying skincare. Introducing bacteria to your face undoes the work of your routine."",""Use a clean towel for your face, separate from your body towel, and change it every two to three days.""]",3,true,false,2026-04-07 20:27:55.61502+00
77bccc6e-21ec-42df-a31d-9e1ef8815d37,af46291a-7aed-4d85-8bf8-3d79ceb2582b,Diet and your skin,Lifestyle and Triggers,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation. You do not need to eliminate them entirely but noticing patterns is worthwhile."",""Omega-3 fatty acids found in oily fish, walnuts and flaxseed actively support skin barrier function and reduce inflammation."",""Alcohol dehydrates the skin and disrupts sleep quality. Both show on your face faster than most people expect."",""No single food will fix your skin but a consistently anti-inflammatory diet supports everything else you are doing.""]",7,true,false,2026-04-04 09:09:32.08417+00
7870a0e0-79cc-4672-b3fb-a9fdc1ca210b,4610b0ab-7731-49ff-913c-449f1e12c7bc,Microneedling aftercare,Aftercare,"[""Your skin is in active repair mode. Immediately after it may feel flushed and warm, similar to mild sunburn. This usually settles within 24 to 48 hours but everyone's skin reacts differently."",""Do not put ANY products on your face, this is the most important rule immediately after treatment."",""Change your pillowcase when you get home."",""Avoid touching your face."",""Avoid swimming pools and hot tubs."",""Avoid excessive sweating and the gym."",""After 24 hours you can resume a gentle hydrating routine."",""Avoid for 7 days: any acids or retinoids, any exfoliation or scrubs, excessive heat such as saunas, facial hair removal."",""Avoid for 14 days: Botox and dermal fillers, direct UV exposure without SPF50.""]",11,true,false,2026-03-29 14:10:59.914047+00
7a27c53f-b0b3-48f7-b16d-e9334b6b57ef,40a920aa-4b6e-49ae-b1ae-7faaf3857fa7,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:34.721644+00
7afebb89-d1e2-4e4d-b0f3-219ed63c3a46,37282558-6bb8-4a97-8649-9d44d952a5cf,Getting the most from your SPF,Routine Essentials,"[""Apply SPF as the very last step of your morning routine, after moisturiser."",""Use enough. Most people apply far too little. A full teaspoon for face and neck."",""Reapply every two hours if you are outdoors or in direct sunlight."",""SPF in makeup or moisturiser alone is not sufficient. Coverage is never even enough.""]",6,true,false,2026-04-07 20:27:55.61502+00
7be74b9e-dcc2-4111-b9e5-e576cfd03d28,af46291a-7aed-4d85-8bf8-3d79ceb2582b,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-04-04 09:09:32.08417+00
7c6d2a98-917b-47e0-817d-6cf5932f7171,f63ca619-ee7d-4788-adbb-bcd0137f244f,Introducing active ingredients,General Skincare,"[""Always introduce one new active at a time so you know exactly what your skin loves (or doesn't!)."",""Start slowly, two to three times a week, and build from there."",""Your skin will tell you what it needs.""]",4,true,false,2026-03-25 10:28:38.578057+00
7caa3241-a264-4ae7-adf3-3ee85f7f9299,be705ce2-2c38-4a3d-9964-c7d42b459538,Diet and your skin,Lifestyle and Triggers,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation. You do not need to eliminate them entirely but noticing patterns is worthwhile."",""Omega-3 fatty acids found in oily fish, walnuts and flaxseed actively support skin barrier function and reduce inflammation."",""Alcohol dehydrates the skin and disrupts sleep quality. Both show on your face faster than most people expect."",""No single food will fix your skin but a consistently anti-inflammatory diet supports everything else you are doing.""]",7,true,false,2026-04-07 18:54:20.837309+00
7d67ef34-3137-48cc-a9f1-2081441a45c7,190e3a95-a8e6-4dab-99c5-52d9ff7fdc49,How much product to use,Routine Essentials,"[""Less is more with active ingredients. A pea-sized amount of serum is enough for the whole face."",""Applying more does not make a product work faster. It increases the risk of irritation."",""Give each product thirty seconds to absorb before applying the next."",""Pat products in gently rather than rubbing. Your skin barrier will thank you.""]",5,true,false,2026-03-29 20:22:27.328805+00
8172fa41-5a6b-4c16-b4f1-78c5d9ef8fd7,ca28cadc-81e9-45c1-a1b3-731076afd835,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
83ebbc38-1cfa-4f99-81d5-57010df8ef34,270e01ff-f87a-4af0-8291-7bde04257ec8,Reducing bacteria in your environment,Routine Essentials,"[""Change your pillowcase at least twice a week. Your skin spends eight hours pressed against it every night."",""Clean your phone screen daily. It carries more bacteria than most surfaces you touch."",""Wash your hands before applying skincare. Introducing bacteria to your face undoes the work of your routine."",""Use a clean towel for your face, separate from your body towel, and change it every two to three days.""]",3,true,false,2026-04-07 19:00:53.819053+00
84e0b0ea-c84f-42c8-a56f-62a290035387,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,Basic facial aftercare,Aftercare,"[""Your skin has been deeply cleansed and treated today, give it space to breathe."",""Keep your routine simple for the next 24 hours, cleanser, moisturiser and SPF only."",""Drink plenty of water, hydration supports everything your skin is doing right now."",""Some mild redness or sensitivity is completely normal and will settle quickly."",""If anything concerns you, please reach out.""]",10,true,false,2026-03-29 14:10:59.914047+00
8644ab18-5723-4b65-8398-d121177740af,f6ec1628-bd8c-4913-913d-06a9e6a8feb9,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:35.587375+00
869a8c26-986b-4612-b9b8-f033ba6b0db2,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Stress and your skin,Acne,"[""Stress directly increases cortisol which raises oil production and slows healing."",""Managing stress is skincare, it belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-25 10:28:36.433118+00
887e6276-2058-411e-bf63-554177a68d45,40a920aa-4b6e-49ae-b1ae-7faaf3857fa7,Introducing active ingredients,General Skincare,"[""Always introduce one new active at a time so you know exactly what your skin loves (or doesn't!)."",""Start slowly, two to three times a week, and build from there."",""Your skin will tell you what it needs.""]",4,true,false,2026-03-25 10:28:34.721644+00
8a19d877-605f-45cd-981b-71649796e5db,84afb98a-4edd-41b9-92b4-fb80495b7e0b,How much product to use,Routine Essentials,"[""Less is more with active ingredients. A pea-sized amount of serum is enough for the whole face."",""Applying more does not make a product work faster. It increases the risk of irritation."",""Give each product thirty seconds to absorb before applying the next."",""Pat products in gently rather than rubbing. Your skin barrier will thank you.""]",5,true,false,2026-03-30 12:02:14.173297+00
8b2dda2a-2b6d-4ee2-93ca-8b6cbddb0a5b,84afb98a-4edd-41b9-92b4-fb80495b7e0b,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-30 12:02:14.173297+00
8bb9e5fe-aab6-4d02-adc8-3b2ebaebafc1,f824b82b-0bcc-4d09-b558-9214d663f527,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:37.702123+00
8bda11c2-cea5-4991-b66c-2236a19064a6,78a77883-f71e-4486-ad51-d176e0e24310,Getting the most from your SPF,Routine Essentials,"[""Apply SPF as the very last step of your morning routine, after moisturiser."",""Use enough. Most people apply far too little. A full teaspoon for face and neck."",""Reapply every two hours if you are outdoors or in direct sunlight."",""SPF in makeup or moisturiser alone is not sufficient. Coverage is never even enough.""]",6,true,false,2026-03-31 20:52:43.003147+00
8f342892-8e68-428f-b5de-845eb9152691,37282558-6bb8-4a97-8649-9d44d952a5cf,What to expect in the first few weeks,New Routine,"[""Your skin may feel more reactive before it fully settles. This is completely normal when your routine is adjusting and does not mean the products are not working."",""Stick with what has been recommended and resist introducing anything new for at least four weeks. Less is genuinely more during this period."",""If you experience persistent irritation or anything that concerns you before your next appointment, get in touch. You are never bothering us."",""Give your skin the same patience you would give anything worth having. Real change takes time but it is coming.""]",1,true,false,2026-04-07 20:27:55.61502+00
8f7d34bd-55c2-49c2-95dd-c52b8e68b44c,f824b82b-0bcc-4d09-b558-9214d663f527,Introducing active ingredients,General Skincare,"[""Always introduce one new active at a time so you know exactly what your skin loves (or doesn't!)."",""Start slowly, two to three times a week, and build from there."",""Your skin will tell you what it needs.""]",4,true,false,2026-03-25 10:28:37.702123+00
9058a76a-fc83-427e-82bc-9a4f08ee6ab8,daed543f-ea3a-4be4-b74a-ee8675056203,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
906453b6-7688-4afd-bc7b-568eebbfff48,5a1bbc80-2f5b-476c-8f10-97c11f053fef,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:34.28905+00
9080b613-b573-43a0-8cae-493f5aa5f74b,af46291a-7aed-4d85-8bf8-3d79ceb2582b,Introducing active ingredients,New Routine,"[""Always introduce one new active ingredient at a time, never two at once, so you know exactly what is working or what is reacting."",""Start slowly. Use two to three times a week before building to daily, and always patch test first on a small area for three days."",""Active ingredients like retinol, vitamin C, acids and exfoliators are powerful but they need to earn their place in your routine gradually."",""Never use retinol and a strong acid on the same evening. They could destabilise each other and irritate the skin barrier. If you are ever unsure about combining ingredients, get in touch and we will guide you.""]",4,true,false,2026-04-04 09:09:32.08417+00
90ba28a9-c25f-4a52-b0c4-a591172b2882,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
91ab3392-fd44-4219-985a-21f6852785c0,4610b0ab-7731-49ff-913c-449f1e12c7bc,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
91fdfdf7-40e4-498e-9d56-1b0004617713,f99a5c48-af4e-42fb-9f86-b2381059355a,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
929f0fb9-9598-44e6-b74b-65fe9e6dff7c,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:36.433118+00
93074752-7758-4803-97e0-e805b8486724,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:36.857181+00
935ca3fb-48b8-4da1-828e-81660501d6a2,f824b82b-0bcc-4d09-b558-9214d663f527,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:37.702123+00
943f472a-ee10-483b-a98c-945f2944a137,270e01ff-f87a-4af0-8291-7bde04257ec8,Getting the most from your SPF,Routine Essentials,"[""Apply SPF as the very last step of your morning routine, after moisturiser."",""Use enough. Most people apply far too little. A full teaspoon for face and neck."",""Reapply every two hours if you are outdoors or in direct sunlight."",""SPF in makeup or moisturiser alone is not sufficient. Coverage is never even enough.""]",6,true,false,2026-04-07 19:00:53.819053+00
96bbcb8e-f053-4d88-babf-640da380deeb,f63ca619-ee7d-4788-adbb-bcd0137f244f,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:38.578057+00
96c98f81-76ea-43cf-ab2c-49ccb2dbcf0b,f6ec1628-bd8c-4913-913d-06a9e6a8feb9,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:35.587375+00
971a609e-1a55-410a-855d-2a667c6d1fd7,f824b82b-0bcc-4d09-b558-9214d663f527,Microneedling aftercare,Aftercare,"[""Your skin is in active repair mode. Immediately after it may feel flushed and warm, similar to mild sunburn. This usually settles within 24 to 48 hours but everyone's skin reacts differently."",""Do not put ANY products on your face, this is the most important rule immediately after treatment."",""Change your pillowcase when you get home."",""Avoid touching your face."",""Avoid swimming pools and hot tubs."",""Avoid excessive sweating and the gym."",""After 24 hours you can resume a gentle hydrating routine."",""Avoid for 7 days: any acids or retinoids, any exfoliation or scrubs, excessive heat such as saunas, facial hair removal."",""Avoid for 14 days: Botox and dermal fillers, direct UV exposure without SPF50.""]",11,true,false,2026-03-29 14:10:59.914047+00
97731c1a-8955-4bc2-8e20-2ea25ee032c0,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
980ab9d9-c1c5-40ad-b144-d46d667fe9ed,270e01ff-f87a-4af0-8291-7bde04257ec8,Hormones and your skin,Lifestyle and Triggers,"[""Hormonal fluctuations throughout the month directly affect sebum production, skin sensitivity and healing speed. Your skin is not being unpredictable. It is responding to your cycle."",""The week before your period is typically when skin is most reactive, oiliest and most prone to breakouts. This is the week to simplify your routine and avoid introducing anything new."",""Tracking your cycle alongside your skin helps identify your personal patterns. Over time this data becomes one of the most useful things AIDA can show you."",""If you suspect a hormonal condition such as PCOS is affecting your skin it is worth discussing with your GP. Skincare can support but it cannot override a hormonal imbalance that needs medical attention.""]",9,true,false,2026-04-07 19:00:53.819053+00
98339b53-9de2-42e4-a42a-e87c0cc0759e,4610b0ab-7731-49ff-913c-449f1e12c7bc,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:33.842669+00
98fb0ae2-9e65-4b9d-9ca3-8825f47adaac,78a77883-f71e-4486-ad51-d176e0e24310,Introducing active ingredients,New Routine,"[""Always introduce one new active ingredient at a time, never two at once, so you know exactly what is working or what is reacting."",""Start slowly. Use two to three times a week before building to daily, and always patch test first on a small area for three days."",""Active ingredients like retinol, vitamin C, acids and exfoliators are powerful but they need to earn their place in your routine gradually."",""Never use retinol and a strong acid on the same evening. They could destabilise each other and irritate the skin barrier. If you are ever unsure about combining ingredients, get in touch and we will guide you.""]",4,true,false,2026-03-31 20:52:43.003147+00
9b3dc8d8-0e6b-476c-8cac-96695e98f8b1,daed543f-ea3a-4be4-b74a-ee8675056203,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:37.283895+00
9c10434b-08cc-47c5-b9af-7352c3423385,f99a5c48-af4e-42fb-9f86-b2381059355a,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:35.153514+00
9d089194-053b-45f1-91dc-53ce5c792770,5a1bbc80-2f5b-476c-8f10-97c11f053fef,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
9d70648b-06d1-446c-be05-2fb1521b1ade,daed543f-ea3a-4be4-b74a-ee8675056203,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:37.283895+00
9e00fb86-4032-48bc-9fa9-6ba6301d8ec2,5a1bbc80-2f5b-476c-8f10-97c11f053fef,Microneedling aftercare,Aftercare,"[""Your skin is in active repair mode. Immediately after it may feel flushed and warm, similar to mild sunburn. This usually settles within 24 to 48 hours but everyone's skin reacts differently."",""Do not put ANY products on your face, this is the most important rule immediately after treatment."",""Change your pillowcase when you get home."",""Avoid touching your face."",""Avoid swimming pools and hot tubs."",""Avoid excessive sweating and the gym."",""After 24 hours you can resume a gentle hydrating routine."",""Avoid for 7 days: any acids or retinoids, any exfoliation or scrubs, excessive heat such as saunas, facial hair removal."",""Avoid for 14 days: Botox and dermal fillers, direct UV exposure without SPF50.""]",11,true,false,2026-03-29 14:10:59.914047+00
9e3bf8b6-44be-4503-85d4-b57e41ac372a,40a920aa-4b6e-49ae-b1ae-7faaf3857fa7,Basic facial aftercare,Aftercare,"[""Your skin has been deeply cleansed and treated today, give it space to breathe."",""Keep your routine simple for the next 24 hours, cleanser, moisturiser and SPF only."",""Drink plenty of water, hydration supports everything your skin is doing right now."",""Some mild redness or sensitivity is completely normal and will settle quickly."",""If anything concerns you, please reach out.""]",10,true,false,2026-03-29 14:10:59.914047+00
9ee8e875-30fd-40e8-bcac-2eb16b295bbd,40a920aa-4b6e-49ae-b1ae-7faaf3857fa7,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:34.721644+00
a0853ce8-477f-427d-925d-bb72e424b71c,5a1bbc80-2f5b-476c-8f10-97c11f053fef,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:34.28905+00
a1555927-60fb-404e-a74e-24607d1df2dc,78a77883-f71e-4486-ad51-d176e0e24310,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-31 20:52:43.003147+00
a16e4e80-8802-44cd-b59a-1ac6191d8a3f,ca28cadc-81e9-45c1-a1b3-731076afd835,Microneedling aftercare,Aftercare,"[""Your skin is in active repair mode. Immediately after it may feel flushed and warm, similar to mild sunburn. This usually settles within 24 to 48 hours but everyone's skin reacts differently."",""Do not put ANY products on your face, this is the most important rule immediately after treatment."",""Change your pillowcase when you get home."",""Avoid touching your face."",""Avoid swimming pools and hot tubs."",""Avoid excessive sweating and the gym."",""After 24 hours you can resume a gentle hydrating routine."",""Avoid for 7 days: any acids or retinoids, any exfoliation or scrubs, excessive heat such as saunas, facial hair removal."",""Avoid for 14 days: Botox and dermal fillers, direct UV exposure without SPF50.""]",11,true,false,2026-03-29 14:10:59.914047+00
a2328cca-8ca1-4ca3-b3d1-1bb0391787b9,f6a304ed-7e7b-4144-8d07-1bedc3731f82,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:36.008418+00
a29f0707-da17-4ebb-8d47-33b582f62779,47fad392-2814-46af-a4a8-49b710d0f54d,Hormones and your skin,Lifestyle and Triggers,"[""Hormonal fluctuations throughout the month directly affect sebum production, skin sensitivity and healing speed. Your skin is not being unpredictable. It is responding to your cycle."",""The week before your period is typically when skin is most reactive, oiliest and most prone to breakouts. This is the week to simplify your routine and avoid introducing anything new."",""Tracking your cycle alongside your skin helps identify your personal patterns. Over time this data becomes one of the most useful things AIDA can show you."",""If you suspect a hormonal condition such as PCOS is affecting your skin it is worth discussing with your GP. Skincare can support but it cannot override a hormonal imbalance that needs medical attention.""]",9,true,false,2026-04-08 09:05:27.340467+00
a3c7be07-d9d7-40af-846e-d86e589a3e9c,40a920aa-4b6e-49ae-b1ae-7faaf3857fa7,Microneedling aftercare,Aftercare,"[""Your skin is in active repair mode. Immediately after it may feel flushed and warm, similar to mild sunburn. This usually settles within 24 to 48 hours but everyone's skin reacts differently."",""Do not put ANY products on your face, this is the most important rule immediately after treatment."",""Change your pillowcase when you get home."",""Avoid touching your face."",""Avoid swimming pools and hot tubs."",""Avoid excessive sweating and the gym."",""After 24 hours you can resume a gentle hydrating routine."",""Avoid for 7 days: any acids or retinoids, any exfoliation or scrubs, excessive heat such as saunas, facial hair removal."",""Avoid for 14 days: Botox and dermal fillers, direct UV exposure without SPF50.""]",11,true,false,2026-03-29 14:10:59.914047+00
a3c96f72-38ee-48ce-9568-cfb47038fd59,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,E2E Custom Tip,Lifestyle,"[""Wear SPF every day, even indoors"",""Reapply sunscreen every two hours""]",,true,true,2026-03-23 23:04:54.600047+00
a46a89a7-f52d-4f2a-81df-7452be965aad,912ed997-549d-4e71-b592-8327f3d8822b,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-04-18 18:59:03.216833+00
a46cf729-b9a5-4052-82d4-5e6f101e1fe1,ce7713c2-bce9-4d4b-ba90-ca1e7bda9256,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
a6c348ce-f91a-4f78-982c-97b286b20bfe,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,Stress and your skin,Acne,"[""Stress directly increases cortisol which raises oil production and slows healing."",""Managing stress is skincare, it belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-23 20:22:30.897726+00
a722af90-5548-41c9-b805-e4aca1a200a6,912ed997-549d-4e71-b592-8327f3d8822b,Diet and your skin,Lifestyle and Triggers,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation. You do not need to eliminate them entirely but noticing patterns is worthwhile."",""Omega-3 fatty acids found in oily fish, walnuts and flaxseed actively support skin barrier function and reduce inflammation."",""Alcohol dehydrates the skin and disrupts sleep quality. Both show on your face faster than most people expect."",""No single food will fix your skin but a consistently anti-inflammatory diet supports everything else you are doing.""]",7,true,false,2026-04-18 18:59:03.216833+00
